80,229,229,232,230,234,229,231,229,232,232,233,235,229,234,236,229,234,228,234,229,233,229,233,232,232,236,234,232,233,228,230
84,233,233,238,229,233,232,232,229,229,229,230,233,236,233,233,229,229,230,230,234,232,237,229,234,232,233,236,228,230,233,232
88,229,229,229,233,229,229,238,232,232,236,233,234,232,239,229,232,233,233,233,232,233,234,229,229,229,229,228,233,229,233,235
92,239,229,232,234,229,230,229,229,229,229,238,235,232,236,229,234,232,230,234,233,233,232,233,234,236,230,235,238,232,230,234
96,230,229,229,229,236,237,239,233,233,238,229,236,233,233,232,230,234,233,233,235,232,234,229,238,232,229,232,229,228,228,234
100,237,233,229,229,236,238,234,229,229,232,233,229,232,233,229,233,230,235,232,233,240,238,230,230,236,239,230,233,236,229,234
104,229,233,233,232,229,238,237,232,229,232,239,229,229,230,239,232,239,232,234,229,233,228,235,236,235,233,233,232,233,233,238
108,236,234,229,229,233,237,239,239,229,233,228,229,239,229,232,233,236,234,233,233,238,236,235,229,229,233,229,232,234,233,239
112,238,233,232,233,236,236,233,229,229,229,229,234,229,239,232,235,233,229,236,233,229,229,234,236,238,238,229,232,239,236,229
116,236,233,238,229,229,229,229,234,236,235,233,233,236,230,228,236,232,239,229,233,238,229,232,239,233,233,233,230,237,233,229
120,237,233,232,233,229,230,229,239,230,236,229,233,234,230,229,229,230,237,232,237,236,233,229,238,238,237,233,229,234,239,232
124,229,234,232,230,229,233,232,234,229,237,232,236,229,236,232,239,230,233,232,239,229,229,229,233,238,239,237,233,229,236,236
128,232,230,236,238,233,229,232,229,229,233,229,233,237,229,229,232,232,238,239,233,232,234,229,236,239,229,236,233,236,233,229
132,235,235,229,229,238,233,236,228,237,232,234,236,232,237,229,239,232,229,235,232,229,239,229,234,229,239,229,233,233,229,233
136,235,237,239,236,232,239,233,229,233,233,236,233,229,229,232,238,233,233,232,237,229,229,229,239,229,229,229,229,233,229,233
140,229,232,233,233,236,238,232,229,236,232,229,233,232,236,236,232,233,230,229,238,229,229,229,229,233,238,233,240,229,229,232
144,230,234,236,229,232,239,232,239,229,230,229,229,233,233,234,237,239,229,240,234,237,229,233,236,232,230,229,232,232,230,230
148,236,230,229,234,239,233,232,238,232,229,237,239,230,234,237,234,229,232,229,234,232,232,239,230,230,234,229,233,237,234,233
152,229,239,230,229,229,233,234,240,229,234,233,234,230,230,233,237,237,230,236,237,238,233,235,230,233,237,234,234,239,230,234
156,237,238,237,229,229,232,234,232,234,234,232,240,238,240,230,229,233,232,239,235,230,234,237,233,229,230,234,229,229,230,233
160,237,238,233,229,229,238,229,229,234,229,236,233,238,235,234,230,229,230,233,232,232,233,233,238,237,233,240,233,238,230,238
164,229,233,234,230,230,239,239,232,228,238,229,232,239,240,229,230,229,238,237,236,229,230,233,232,237,234,233,239,229,232,233
168,239,238,230,230,233,230,237,239,229,230,233,233,234,236,230,230,237,233,230,234,232,237,239,229,230,237,238,234,234,234,240
172,230,239,233,230,237,237,234,233,239,230,232,230,233,233,233,230,238,230,235,240,238,229,239,234,240,231,237,237,234,237,233
176,234,238,233,235,239,229,238,233,233,237,239,233,230,237,239,234,234,233,233,238,234,234,235,230,230,235,238,238,231,230,239
180,240,234,234,229,233,229,239,228,240,236,237,238,233,236,234,230,229,230,229,233,234,239,230,230,237,238,232,237,229,237,233
184,234,237,240,228,233,236,228,239,229,232,234,228,234,230,233,232,238,233,237,239,236,240,234,237,234,233,230,239,229,229,239
188,233,232,228,233,233,230,234,239,238,233,236,237,236,237,228,230,238,233,230,234,239,229,234,234,237,239,229,238,233,239,230
192,230,230,239,236,229,234,236,238,235,239,233,233,238,232,232,237,239,229,237,239,230,234,234,230,233,230,237,230,238,232,232
