216,904,784,924,460,788,776,932,448,1288,872,796,904,728,400,796,764,912,728,932,460,768,912,1328,884,768,964,468,736,892,824,920,752,412,812,780,932,1196,576,512,424,600,484,996,508,600,1264,472,560,1276,588,468,412,568,496,488,452,512,460,412,492,480,488,464,520,1028,456,488,492,496,460,652,440,468,1124,456,492,472,420,500,460,480,468,500,1256,452,480,472,492,448,684,432,460,1160,452,508,460,412,496,480,488,464,520,744,412,492,492,496,464,1224,440,472,1156,460,496,472,424,504,460,484,476,504,760,404,480,476,492,448,1260
220,1496,824,1344,504,772,1360,920,436,1868,856,800,888,772,780,416,808,896,772,912,812,896,428,988,864,812,948,780,880,864,500,904,792,792,820,916,788,456,560,552,584,524,544,548,460,584,492,460,516,476,492,444,464,504,472,492,488,500,452,476,524,468,488,504,500,452,472,532,1052,500,468,508,1308,484,500,472,512,604,504,452,460,1064,484,492,460,512,464,472,492,464,504,472,496,776,440,500,1100,524,468,508,504,456,500,472,532,480,616,472,420,512,488,504,1176,516,488,1352,504,464,512,488,496,592,408,516,1140,492,464,504,472
224,1040,884,924,464,792,784,940,776,404,880,764,1200,732,880,992,916,444,736,932,772,920,788,1140,480,420,524,460,900,828,924,752,812,444,784,936,748,500,580,504,464,416,484,476,508,456,484,480,496,444,452,488,464,492,728,516,464,416,500,484,1200,468,524,824,492,444,496,500,464,1160,472,504,856,412,496,472,504,464,1176,472,504,1344,452,484,476,496,448,684,464,416,1160,456,512,464,500,484,920,444,468,1144,460,496,496,500,464,416,492,472,508,716,500,476,504,456,464,1172,476,508,860,484,480,428,496,452,476,468,496,460,516
228,1044,912,892,512,784,808,908,1036,868,420,1512,780,784,872,796,884,784,920,1132,800,1076,836,480,496,492,508,892,436,852,896,804,800,808,900,796,484,504,456,472,512,476,572,472,500,472,504,452,460,500,476,492,460,504,832,488,440,1084,532,480,496,488,508,832,520,560,936,508,480,496,472,508,872,504,452,1064,512,472,500,472,500,872,504,452,1084,500,476,492,460,504,932,488,440,1108,532,480,496,492,508,844,524,472,1356,512,484,500,472,512,612,504,472,1372,512,476,504,472,500,588,504,464,1364,500,476,492,464,504,636,488,464
232,924,780,920,480,808,772,936,1324,892,788,904,436,752,896,760,912,748,944,764,912,796,448,900,764,960,756,908,812,1208,764,820,1016,412,920,760,588,464,496,476,496,760,496,464,416,492,464,484,460,496,452,480,464,936,556,452,1012,496,500,456,516,472,896,480,492,1348,476,500,460,496,476,652,464,496,856,496,444,460,496,464,1224,464,488,864,500,456,416,484,468,516,452,488,500,504,460,516,472,424,504,588,492,476,504,460,1004,476,508,464,416,496,480,496,460,496,716,492,464,484,436,464,1240,452,484,864,520,448,484,496,500
236,1024,912,892,508,780,808,1340,824,784,1016,880,784,872,424,800,888,784,1272,800,1376,832,476,492,488,504,456,884,848,888,796,796,804,892,788,484,500,468,512,460,468,584,468,496,468,500,932,496,472,488,456,496,448,496,484,460,760,476,492,488,504,480,516,464,508,484,476,496,472,508,480,924,468,508,472,500,940,500,448,468,1088,456,496,472,492,972,500,500,488,464,412,532,480,492,488,768,484,520,464,508,480,496,468,420,508,480,500,468,508,472,1052,468,500,468,500,948,408,496,472,1120,456,500,496,488,936,528,476,492,488
240,1040,876,920,480,808,776,1204,792,812,1008,904,748,896,760,912,748,420,1328,764,1400,800,500,456,512,472,912,812,1052,760,820,1024,924,448,756,504,464,492,476,492,800,496,464,488,464,980,464,496,452,1316,484,468,524,452,708,496,504,456,512,472,904,484,492,844,504,456,460,496,476,1180,468,496,868,496,460,500,468,496,468,484,468,416,500,456,488,472,528,1160,488,496,500,456,1000,472,504,484,492,444,476,504,460,496,708,508,464,496,480,496,464,496,464,492,464,416,484,464,496,1096,484,468,524,448,976,496,500,456,516,472,900
244,1624,828,1376,500,772,1380,920,764,856,832,888,772,856,800,892,1044,904,808,892,820,860,416,808,940,772,868,856,892,1552,780,808,904,776,468,508,480,772,456,504,480,488,456,408,512,468,488,460,500,472,492,488,1132,472,520,464,504,948,496,468,528,476,500,888,416,508,1132,500,472,512,484,504,900,508,484,860,456,512,468,488,460,500,472,488,488,496,448,472,520,464,1108,500,496,468,528,896,500,468,504,480,500,876,508,476,868,456,504,456,480,488,1108,508,468,864,460,500,472,492,484,496,472,516,468,500,500,496,468,528,496
248,1020,888,928,464,792,1184,844,776,880,800,912,732,876,768,916,1044,932,772,920,784,492,468,524,624,896,828,924,752,812,784,932,456,748,496,728,504,468,484,480,1016,456,484,480,496,456,980,468,496,860,516,464,500,484,492,468,524,460,496,496,500,464,496,476,1316,508,464,500,476,676,464,484,476,508,452,936,476,496,844,484,464,492,456,512,464,500,480,492,468,520,456,496,492,500,464,904,444,472,1124,460,496,476,504,464,928,476,504,832,484,480,496,452,488,468,492,456,516,464,580,484,492,472,524,464,920,496,504,840,416
252,964,896,880,472,744,796,796,788,832,812,864,748,1292,780,1404,748,888,984,872,800,444,484,480,476,852,1144,880,768,764,796,892,764,452,488,460,480,440,488,788,472,440,492,452,468,1016,480,448,944,468,476,456,496,448,484,480,476,448,508,576,480,444,396,1180,460,476,448,488,1008,480,436,488,456,468,964,488,448,912,436,476,448,472,464,476,452,496,444,480,672,472,448,508,456,480,948,488,460,900,448,488,460,480,436,488,460,468,436,492,664,468,440,480,448,472,1060,480,456,932,448,484,480,476,448,512,456,480,432,448,484
256,908,788,920,460,792,784,940,732,1500,800,1388,736,880,980,916,736,936,772,920,788,892,776,968,928,900,832,924,756,816,784,940,748,500,476,504,464,640,476,504,852,484,476,496,452,488,464,496,456,516,464,560,480,492,468,524,460,904,496,500,824,496,472,504,460,496,476,504,464,484,472,504,452,484,476,492,452,944,464,492,860,516,464,500,484,492,468,524,460,492,496,500,464,496,472,508,464,876,476,504,840,484,476,516,456,484,476,496,452,488,468,580,456,516,464,500,484,936,468,528,844,496,496,500,464,496,472,508,464
