80,800,808,848,540,524,776,552,816,964,540,524,552,540,540,528,552,796,980,548,540,528,560,528,528,524,948,544,524,760,528,540
84,912,836,860,820,528,848,952,836,948,528,552,544,1368,552,920,552,544,560,528,548,528,552,544,532,528,532,548,540,568,920,548
88,552,552,868,964,948,808,780,940,960,860,544,524,920,544,552,556,548,524,556,528,544,528,816,528,560,528,740,532,528,548,512
92,916,796,952,892,540,836,540,848,532,832,892,828,548,556,552,528,528,544,552,920,532,528,836,556,548,536,532,556,548,536,520
96,800,920,928,856,992,1180,540,796,996,824,928,536,580,536,552,776,488,560,844,524,540,532,524,544,548,548,560,528,532,532,516
100,808,904,832,796,552,920,960,536,960,560,536,536,924,988,924,556,552,584,960,536,536,548,536,548,564,900,544,560,772,556,556
104,1172,872,856,996,548,832,928,824,532,536,540,856,540,536,800,540,560,476,524,544,536,548,544,444,560,756,520,552,520,1004,516
108,932,908,952,832,924,924,560,888,540,812,944,892,536,848,536,552,560,536,560,540,972,556,540,540,540,564,884,548,536,536,540
112,944,752,892,968,1000,812,560,568,832,816,544,940,960,556,532,752,864,556,864,812,528,540,564,548,528,532,568,528,556,544,536
116,944,528,1036,532,1260,876,840,544,880,832,556,920,964,524,532,528,1140,532,912,528,552,532,552,848,824,652,532,544,548,544,512
120,780,964,940,552,940,812,864,824,528,980,532,864,552,804,856,944,556,544,564,528,532,816,544,544,556,532,548,548,524,524,512
124,832,532,996,836,996,892,844,836,956,532,916,552,980,924,532,548,892,556,556,916,888,556,532,528,560,848,536,548,548,488,524
128,824,776,528,816,528,864,976,860,808,552,524,864,808,932,940,548,928,528,484,988,552,568,528,528,972,544,548,552,552,532,840
132,928,964,1052,940,896,808,960,560,932,988,896,852,564,556,924,856,540,556,924,576,944,536,548,560,540,548,552,556,540,536,556
136,860,836,860,548,820,868,828,528,528,916,552,804,528,540,980,1004,552,540,932,552,808,952,836,864,524,532,556,568,980,548,640
140,988,928,856,624,1068,544,828,864,960,964,956,576,848,888,536,556,552,536,568,536,832,928,844,916,564,856,536,556,540,536,548
144,1000,972,948,548,940,544,628,816,928,552,532,836,548,944,972,804,548,556,568,924,564,920,560,540,548,868,548,548,832,528,532
148,1044,920,884,548,968,840,828,948,952,956,572,888,556,532,532,540,808,824,924,536,912,552,852,848,564,548,564,532,984,544,840
152,960,820,972,780,548,800,848,1116,868,864,968,892,528,940,804,544,548,828,536,1288,696,556,880,544,972,532,944,672,528,540,556
156,828,836,952,852,532,836,956,560,552,560,888,1400,888,828,916,844,916,956,532,844,828,548,528,548,824,544,1456,536,532,528,544
160,980,940,864,868,824,548,1340,552,836,540,832,680,972,980,1004,808,936,540,924,532,892,816,804,812,528,1036,560,568,536,552,536
164,848,988,924,832,940,928,924,836,536,956,856,568,556,840,920,1232,532,836,844,536,896,548,560,536,840,544,896,552,536,960,540
168,980,892,824,804,936,552,932,868,828,948,980,544,808,1320,552,528,1004,868,808,548,864,548,556,560,968,552,532,528,552,528,540
172,860,920,832,844,568,556,928,988,544,844,960,552,572,564,1256,544,964,836,1076,892,832,540,856,536,932,556,1052,852,896,964,548
176,800,972,984,952,864,552,1124,928,812,556,972,848,848,820,1484,864,548,892,548,528,872,968,548,556,800,528,528,948,780,528,520
180,956,928,828,852,564,840,560,888,536,932,848,536,628,924,544,840,532,552,1192,832,860,568,960,572,860,560,540,572,532,556,972
184,812,844,852,980,936,552,1004,944,960,832,556,972,544,804,1380,880,540,556,860,952,816,780,544,868,800,556,528,996,528,532,528
188,504,932,832,840,536,964,952,816,928,904,976,560,836,572,540,988,924,924,856,560,548,832,896,536,536,536,536,536,560,552,924
192,936,880,1288,1180,896,976,788,860,960,940,988,552,568,544,1160,932,972,556,828,980,548,548,808,1004,556,552,864,552,1404,860,548
196,992,964,932,948,920,900,544,572,980,564,844,904,840,936,540,540,580,544,848,940,560,936,928,552,544,576,548,544,840,556,848
200,808,868,836,776,548,804,988,528,1220,980,936,892,932,832,980,824,1016,528,936,972,808,528,548,808,548,1000,860,864,552,548,852
204,992,916,848,964,928,848,540,964,816,1108,976,932,896,552,568,908,848,936,544,896,540,852,568,544,480,540,840,568,572,548,556
208,864,892,816,464,964,820,824,556,976,832,568,820,972,980,552,536,844,1004,816,536,808,556,988,552,948,952,532,560,564,1264,804
212,852,808,960,924,824,1384,956,560,884,952,840,888,968,848,912,552,536,924,984,832,840,920,856,556,536,824,852,952,532,840,848
216,972,952,876,552,976,948,816,560,564,808,816,948,864,572,832,868,552,972,976,868,888,944,896,1292,784,840,948,824,868,1000,548
220,964,960,828,852,536,836,536,644,804,924,836,924,924,1000,556,1308,848,856,896,964,852,564,924,840,836,856,564,836,932,844,884
224,872,812,1096,996,804,896,784,812,816,1008,532,940,984,552,960,976,936,816,868,572,940,560,868,944,784,868,828,532,872,940,972
228,932,904,812,844,996,856,836,936,816,932,980,980,844,1048,548,964,1468,904,860,544,832,1032,844,560,928,964,972,944,560,852,632
232,976,560,940,812,828,936,1168,980,820,556,960,552,1096,872,836,812,940,872,812,804,844,1008,820,996,872,944,936,1228,552,984,800
236,896,848,856,836,936,840,972,976,940,924,832,840,932,896,1192,896,964,548,816,860,828,544,568,992,840,936,864,980,872,848,548
240,564,952,976,1008,868,808,556,816,976,956,828,992,820,864,832,840,820,1008,784,980,948,980,872,872,808,788,556,1252,948,968,936
244,900,844,836,972,860,936,828,844,1352,960,860,832,964,892,988,868,844,540,928,544,928,888,932,920,852,848,928,556,960,908,876
248,968,920,820,976,1024,556,840,820,868,816,568,988,872,952,980,532,1004,872,540,564,572,948,872,964,976,816,824,820,872,832,540
252,804,832,540,840,844,836,928,856,900,1256,928,932,900,896,900,540,928,844,1304,976,992,836,968,812,808,928,960,896,852,1308,824
256,940,944,984,980,904,828,816,940,556,784,876,996,1248,564,872,872,816,832,1244,1016,928,560,536,980,552,944,816,872,1012,960,520
