92,536,704,792,508,520,792,516,852,916,920,564,928,512,920,920,564,972,920,560,824,504,704,788,1044,504,956,544,464,800,652,512,920,560,912,528,920,572,892,508,768,516,532,748,704,536,536,876,544,520,520,596,524,628,540,532,512,524,512,540,540,920,668,560
96,516,920,832,548,796,816,540,912,920,624,876,920,564,916,528,1240,912,632,796,544,876,824,1088,936,920,692,444,876,524,536,536,908,520,920,596,936,536,476,904,512,920,512,516,516,920,584,560,624,916,840,624,920,524,540,536,536,536,920,648,636,812,576,544
100,544,616,808,524,916,792,520,932,916,560,848,516,936,916,556,972,540,768,520,916,800,928,520,956,536,932,916,556,848,512,928,544,912,512,512,816,524,916,960,916,964,536,916,828,912,556,876,528,932,916,556,852,524,952,556,916,984,548,800,520,928,800,520
104,516,684,832,548,820,540,772,980,524,872,916,536,916,524,952,916,556,796,544,864,916,560,1332,512,908,444,920,536,916,1000,520,772,744,712,840,496,512,524,512,516,520,560,560,556,744,552,620,928,524,540,540,804,536,544,528,916,576,544,928,824,544,936,512
108,536,916,820,532,872,916,560,832,544,784,916,856,556,916,984,916,800,520,800,520,516,960,532,928,916,540,848,520,928,540,844,512,916,1040,908,960,920,960,536,916,804,524,860,516,916,928,544,848,512,932,916,560,968,540,800,516,800,916,556,956,532,928,916
112,528,684,836,548,492,476,512,548,512,824,540,900,524,968,936,544,532,544,816,536,940,516,900,512,920,880,540,512,508,872,540,832,536,920,940,516,944,520,820,536,920,888,932,852,432,880,916,904,932,516,956,520,820,536,492,532,532,528,516,512,512,540,932
116,540,916,812,524,1148,532,924,916,792,916,556,852,916,992,916,792,520,792,508,960,540,916,920,540,852,520,920,532,852,516,808,516,912,964,540,968,916,800,516,864,520,928,912,560,852,516,928,540,976,916,792,512,792,916,560,960,540,920,544,856,912,920,532
120,524,920,844,920,908,560,904,520,820,932,832,528,856,536,820,540,548,820,540,944,920,904,520,1000,544,812,516,880,544,1364,540,948,920,564,1232,912,828,920,896,920,908,920,884,920,912,920,960,920,560,820,920,820,540,944,528,1236,520,884,920,904,516,608,920
124,540,916,812,524,880,532,924,536,796,520,856,912,992,916,764,916,792,508,960,540,920,932,856,916,824,532,852,516,808,512,964,916,560,968,916,800,916,1160,908,924,536,856,520,1380,540,976,548,792,520,792,928,960,916,920,916,1108,912,920,532,576,916,808,516
128,520,840,556,820,500,920,928,880,916,920,916,956,916,800,552,832,928,940,916,916,916,880,928,916,528,544,916,848,564,944,916,948,520,856,924,908,916,916,916,880,928,936,544,972,532,832,552,832,548,944,520,916,916,880,916,912,528,876,544,844,552,944,916
132,532,836,524,792,516,932,920,892,916,932,920,968,936,768,516,804,516,952,532,928,544,848,508,928,920,512,512,816,916,960,532,752,560,540,524,536,544,920,512,764,556,552,548,548,532,520,772,520,956,920,928,544,848,512,632,548,844,920,812,920,960,532,536
136,516,836,552,820,544,916,912,876,540,920,528,952,520,796,916,828,952,912,912,916,876,916,912,912,540,540,844,916,1024,516,944,852,916,904,916,916,916,876,916,932,916,968,916,828,916,828,548,936,912,928,876,916,912,524,872,540,840,916,944,516,632,916,576
140,548,1176,520,788,512,928,540,844,520,932,968,920,768,516,1176,520,952,532,924,540,848,924,540,508,920,812,516,956,532,960,920,820,872,920,928,936,844,528,944,920,984,920,796,796,516,956,532,928,552,844,508,924,920,840,812,520,956,920,644,920,544,920,584
144,524,828,544,824,916,908,520,884,912,916,960,528,788,932,820,944,916,904,916,884,548,900,916,544,836,552,948,524,952,916,844,1336,912,908,916,884,548,924,916,976,824,540,820,716,944,916,904,884,916,904,516,880,916,836,928,948,640,524,568,544,620,916,628
148,544,800,516,800,916,924,856,916,928,540,980,548,764,792,916,964,544,924,540,856,920,540,520,520,968,968,916,968,544,816,512,884,904,928,856,524,944,916,996,796,512,792,512,964,924,928,856,520,920,916,852,808,516,968,540,656,916,540,596,524,636,540,588
152,532,836,552,832,928,912,892,552,916,528,964,796,544,828,548,948,908,916,888,552,908,552,916,888,908,952,956,528,848,568,916,1312,912,888,552,932,912,980,828,548,828,544,952,1152,912,888,552,908,884,552,844,912,956,644,532,576,912,624,620,536,616,552,616
156,544,824,516,800,924,916,856,720,932,980,916,852,916,792,964,540,924,644,856,920,536,520,808,516,968,540,544,528,912,544,532,736,520,532,548,928,556,524,524,796,512,964,924,536,856,628,536,852,928,808,968,916,464,884,516,536,524,536,536,584,464,460,548
160,524,840,932,824,920,532,884,924,928,960,528,804,832,552,944,920,912,884,544,916,544,544,848,948,916,1288,908,832,908,568,920,880,932,936,916,972,836,564,1260,944,524,916,532,884,1148,528,880,848,556,1052,524,636,584,556,620,628,916,608,556,624,644,528,584
164,540,812,916,796,940,548,852,940,552,976,772,524,804,524,960,936,548,948,932,544,516,820,528,964,852,540,828,536,880,936,548,852,956,560,992,808,536,808,524,960,936,548,852,932,548,848,820,528,1016,652,540,552,916,592,648,548,580,652,552,664,556,524,548
168,516,832,920,816,912,524,872,916,528,960,796,544,896,936,524,912,876,636,912,536,536,844,940,524,516,560,568,552,524,720,548,764,536,528,756,548,828,544,936,912,524,876,624,532,872,840,548,940,632,516,512,548,540,532,600,536,616,444,440,544,544,556,516
172,536,908,792,792,936,852,916,936,980,912,772,860,928,960,1152,544,852,932,544,764,820,524,960,548,548,536,528,528,548,516,520,748,552,552,524,804,520,960,932,548,852,648,556,848,820,528,964,652,916,892,520,916,556,580,516,640,660,472,524,520,524,536,556
176,524,836,828,552,908,888,548,912,964,736,792,884,540,944,932,888,912,904,548,752,836,952,524,528,556,556,800,532,520,548,532,764,692,552,824,540,948,908,520,888,620,528,880,836,916,948,640,572,548,504,524,520,612,616,524,648,628,540,540,536,524,520,768
180,548,1016,800,740,928,860,520,932,980,844,516,852,964,544,924,860,520,924,524,1360,516,968,556,556,528,536,512,540,524,560,560,704,524,524,796,964,928,916,860,640,572,856,812,516,968,660,544,592,920,540,540,588,632,544,668,444,516,512,556,540,540,520,536
184,532,844,832,560,916,892,920,780,968,860,548,860,952,912,528,892,912,632,772,872,960,528,532,560,916,576,536,556,556,536,800,1088,552,828,952,532,912,892,628,680,888,844,548,956,644,576,552,492,528,528,620,620,656,536,976,548,548,532,528,552,552,524,564
188,540,800,796,520,924,964,928,536,976,760,792,524,960,1176,856,524,920,516,528,808,964,968,552,816,1120,924,536,856,848,872,556,796,792,508,960,920,856,524,920,852,808,512,964,656,540,516,592,632,536,580,628,664,544,540,540,648,540,632,584,628,532,580,556
192,520,972,824,952,528,1012,920,956,528,864,804,940,528,1064,940,912,536,1080,848,944,528,520,576,556,556,532,556,552,540,532,552,1228,548,940,916,880,548,920,876,848,552,944,636,580,756,616,540,608,544,624,644,976,552,552,532,532,528,552,528,824,540,552,532
196,544,840,796,952,548,856,944,976,544,1152,808,900,540,936,928,936,516,648,824,964,552,552,540,532,552,552,520,560,556,568,524,808,960,936,548,856,548,852,520,820,968,656,544,800,592,748,552,728,644,676,668,524,540,540,552,552,520,548,516,524,528,540,792
200,520,840,1180,1392,528,880,920,956,800,552,832,940,820,528,880,916,544,848,564,944,948,856,572,908,920,880,844,540,972,832,832,940,520,916,880,912,528,880,1196,944,636,524,580,616,628,528,608,624,644,584,552,576,628,624,532,608,620,604,604,564,636,636,588
204,1004,812,868,936,548,852,940,976,776,524,804,960,932,784,524,932,516,820,964,536,964,828,880,940,548,792,864,992,808,536,804,960,936,852,524,932,848,820,964,536,656,552,592,648,548,580,1112,664,556,524,548,648,644,584,520,640,588,568,656,540,656,560,1064
208,524,832,824,908,1000,544,912,960,788,820,536,944,904,884,808,544,544,836,948,952,844,552,908,908,820,832,532,972,820,1004,944,904,528,884,904,880,836,540,948,640,572,620,892,616,608,612,648,580,552,1104,632,612,616,544,608,608,544,640,524,636,580,636,520
212,544,804,800,924,1324,520,932,980,764,792,964,540,972,856,920,528,1176,516,968,968,816,884,924,536,792,852,992,796,1268,512,964,924,856,1460,536,852,808,968,660,540,1000,592,636,584,632,668,548,1000,540,664,632,592,520,628,580,608,660,660,544,552,600,536,520
216,536,840,836,916,1084,920,528,968,800,832,952,916,528,892,912,556,1088,960,960,532,852,920,916,832,844,540,1448,824,832,952,912,892,556,1172,888,848,960,1140,532,1116,628,628,620,624,528,656,956,588,644,624,624,568,620,616,596,648,648,536,592,640,628,1160,640
220,548,804,804,940,860,932,984,552,768,796,976,928,864,924,540,524,812,856,972,820,888,536,928,800,856,996,796,800,688,968,928,860,924,1380,812,520,972,616,544,596,640,588,524,636,668,548,544,656,636,540,592,540,524,520,752,548,548,532,548,540,524,552,560
224,528,844,828,924,888,928,964,808,556,836,948,1228,888,920,548,1212,560,952,956,860,912,924,824,852,548,1348,840,840,948,920,888,920,800,884,852,952,528,584,624,632,536,612,628,648,588,584,636,632,536,616,632,612,560,528,528,944,580,564,536,548,548,540,556
228,540,788,796,936,1076,952,976,776,804,528,960,936,852,936,516,820,964,968,552,832,880,936,928,864,992,808,808,532,960,936,852,936,848,820,964,652,540,528,592,644,580,700,664,576,524,524,540,548,516,548,616,528,540,552,552,536,532,548,976,560,552,524,532
232,524,840,824,920,884,924,960,804,832,944,520,916,1124,916,556,848,968,948,856,908,924,532,820,1184,976,836,836,1156,916,1004,924,880,544,848,948,636,580,548,628,608,624,644,524,584,580,524,532,544,528,544,556,524,524,524,564,560,532,544,544,536,556,552,532
236,592,840,968,952,856,940,980,1052,808,960,936,868,520,936,516,820,964,648,548,540,552,440,560,556,524,524,808,960,940,856,548,852,820,968,544,528,524,552,548,580,552,544,528,524,552,560,520,548,520,528,540,540,552,540,544,552,528,564,560,528,524,540,552
240,528,832,832,912,824,916,968,796,828,952,912,888,908,552,840,952,528,956,852,916,912,1108,840,980,828,828,952,912,888,908,888,840,548,952,644,572,628,668,552,528,532,548,552,528,528,552,524,552,552,548,528,528,560,564,524,552,536,544,548,548,528,524,552
244,592,832,1044,944,864,848,984,1124,800,968,932,872,928,664,848,972,560,648,540,796,448,472,556,564,528,800,972,932,864,540,860,816,972,548,524,528,544,528,548,568,932,520,520,548,544,524,552,524,520,556,548,532,548,556,528,556,564,520,516,548,544,528,544
248,532,836,836,912,892,916,816,796,828,952,912,892,912,556,848,956,960,852,1036,916,828,844,984,1212,828,952,912,892,912,888,844,956,532,648,588,560,528,556,528,536,548,548,532,528,552,524,556,548,532,532,560,568,528,772,540,544,556,548,896,528,556,532,556
252,548,832,804,948,860,936,984,768,800,1044,932,1112,928,532,816,972,548,648,548,688,460,556,560,520,1256,968,932,864,544,860,816,972,548,524,528,544,528,544,552,656,520,548,544,536,540,524,520,548,552,532,540,544,528,556,572,520,520,548,544,528,544,1012,520
256,848,832,924,888,928,964,808,840,948,924,888,920,552,856,952,956,860,916,924,824,1392,980,844,812,1184,924,1172,920,884,856,952,644,632,636,540,552,540,820,560,560,528,540,552,540,552,560,528,528,936,564,536,552,560,880,568,556,540,540,552,536,552,560,528
