220,756,1024,888,844,1032,840,452,760,484,884,884,768,812,524,840,816,840,880,760,756,820,904,772,1088,840,844,796,516,880,884,768,812,1304,812,428,840,876,472,508,576,548,424,544,456,704,476,456,460,488,488,476,456,480,456,452,472,476,808,472,468,480,456,848,516,492,460,452,480,476,456,452,792,456,608,472,476,464,468,460,480,456,484,476,456,476,452,480,476,448,476,456,452,620,472,476,472,468,476,476,456,496,492,456,452,480,512,476,456,976,456,452,472,476,520,464,460,480,456,480,476,516,460,452,480,476,448,480,476
224,796,696,944,856,852,856,732,404,452,900,900,776,780,852,788,468,852,892,728,732,928,784,724,412,860,816,748,472,476,448,452,452,852,784,852,896,448,452,480,516,768,448,468,452,452,472,476,428,448,448,468,452,476,472,448,444,444,500,480,452,468,460,460,428,472,472,448,452,468,452,468,468,472,444,452,488,472,452,468,468,452,456,472,476,448,452,468,468,452,472,472,448,452,488,480,524,452,472,460,460,472,476,448,476,460,464,452,468,472,448,452,484,480,468,452,468,452,604,472,492,476,452,452,468,452,468,472,476
228,880,736,888,856,880,848,752,436,488,884,884,776,1264,848,816,848,880,456,768,764,1096,776,752,848,840,788,516,456,460,488,480,848,1240,852,768,460,480,484,464,464,520,460,480,488,524,456,460,488,480,460,472,464,472,460,624,484,472,476,936,464,488,496,524,456,460,484,480,464,472,464,464,460,616,488,464,464,960,464,480,488,456,472,460,488,480,456,480,464,512,484,596,484,472,472,960,464,488,500,456,460,460,488,480,464,480,460,496,488,596,484,464,472,960,460,480,488,456,492,460,488,480,460,480,464,496,488,596,484
232,732,700,904,864,784,864,728,456,892,420,896,744,784,856,1184,864,884,732,728,416,920,792,720,864,812,756,896,888,704,784,448,856,788,860,856,448,944,472,480,448,476,428,448,456,472,464,456,448,484,444,480,472,464,448,448,480,484,444,480,464,464,464,432,464,452,444,472,448,472,464,448,448,468,468,480,456,480,456,456,464,468,452,448,448,472,448,472,464,452,452,480,488,448,480,480,464,468,468,464,456,448,472,448,472,468,468,448,448,480,480,448,480,452,452,464,496,464,456,456,480,444,476,464,464,456,480,496,488
236,856,728,884,852,832,848,752,480,876,1016,404,780,808,848,864,848,868,760,764,900,772,744,848,460,832,780,452,452,492,472,840,808,848,872,484,484,516,460,460,472,464,476,488,452,452,484,472,456,472,424,464,452,476,484,468,468,472,460,488,496,452,428,452,484,472,460,472,464,452,476,484,452,460,476,476,456,480,792,452,452,484,980,456,472,464,452,476,476,484,464,468,472,464,488,496,452,452,480,472,456,460,472,456,452,484,480,460,460,472,464,600,488,476,488,452,484,472,456,472,464,452,480,484,460,484,508,472,464
240,1160,704,908,864,844,860,724,456,892,896,748,776,860,420,780,860,888,736,732,916,792,724,860,812,760,472,468,452,448,444,860,780,860,892,452,452,476,480,500,476,452,460,468,468,452,452,448,468,540,472,472,452,476,484,488,444,476,808,464,468,468,468,452,448,468,448,476,464,452,452,476,616,452,472,452,456,468,476,468,452,448,472,444,476,464,452,452,484,488,448,476,460,464,476,468,468,452,444,468,444,476,464,452,460,476,476,444,476,452,484,456,468,468,456,752,468,444,476,472,452,452,480,488,844,476,476,460,416
244,844,724,896,844,876,844,756,480,884,884,768,808,836,812,836,876,756,476,752,912,772,756,844,844,780,460,456,480,904,748,812,836,880,476,472,464,452,476,432,452,480,484,456,456,480,512,452,476,456,456,472,472,472,468,884,452,488,484,456,432,456,480,480,452,528,456,460,472,496,472,452,476,456,880,480,456,456,496,480,452,480,516,452,460,472,472,472,468,480,456,492,488,456,456,480,480,808,480,452,460,472,472,496,472,456,480,452,484,480,456,456,480,476,448,476,452,460,472,472,472,464,480,452,456,492,488,456,456
248,812,700,940,864,844,860,724,448,896,900,740,784,852,788,860,896,728,732,924,784,724,860,812,752,472,428,472,452,448,860,788,860,892,448,448,476,472,452,476,452,460,472,472,452,448,468,452,468,468,448,448,484,480,452,468,460,460,460,476,480,420,448,468,452,888,468,444,448,652,472,452,468,456,452,484,472,452,448,468,452,472,476,444,448,484,480,452,476,464,460,456,476,472,452,744,468,448,472,472,444,448,476,472,916,472,456,448,484,472,452,448,468,448,472,472,444,448,484,480,452,1016,476,460,456,476,480,452,456
252,864,728,1308,848,884,844,764,480,892,888,772,816,844,820,844,880,756,760,916,768,756,844,780,784,460,464,476,488,836,820,844,880,476,480,468,456,484,460,492,480,460,464,484,488,452,484,460,464,476,480,476,476,472,484,460,500,1032,464,460,476,1016,452,484,460,464,480,492,476,464,812,460,492,480,464,460,484,480,452,1020,460,464,480,476,476,472,484,460,844,488,464,460,476,480,452,484,460,464,480,476,468,456,484,460,492,480,464,460,484,488,452,484,460,464,464,476,476,476,472,484,460,500,492,460,460,476,488,452,484
256,724,700,908,864,788,860,732,456,896,900,740,784,852,788,860,896,728,892,924,784,1084,860,740,888,896,900,740,784,860,788,860,896,448,444,476,472,452,476,452,448,472,476,452,448,468,452,468,472,448,452,484,480,532,476,460,464,472,468,452,448,468,452,476,472,448,444,476,472,452,468,452,448,472,468,452,448,468,452,476,472,448,444,484,480,452,476,460,464,472,468,452,464,468,452,476,472,448,444,476,472,900,468,452,448,472,468,452,448,476,452,476,472,448,444,484,480,452,468,460,464,472,476,452,448,644,452,468,472
