168,552,352,680,632,460,672,640,360,692,644,584,656,640,360,676,452,648,436,568,536,560,364,564,548,544,564,536,552,588,552,568
172,648,696,652,652,468,632,684,568,568,380,664,544,648,656,360,684,572,660,360,356,368,544,372,560,572,612,552,680,572,596,360
176,580,544,564,660,484,584,560,644,384,576,564,628,564,668,556,620,368,616,556,380,560,588,468,544,388,372,580,648,572,528,380
180,392,564,568,476,680,628,636,672,580,584,660,624,400,584,576,400,636,380,652,388,388,548,564,380,596,660,572,588,592,672,380
184,444,440,424,456,420,480,452,340,544,436,376,536,552,448,556,380,484,368,380,360,424,352,348,352,480,440,472,340,464,360,356
188,336,528,328,600,572,488,500,528,584,508,496,556,500,328,560,508,572,604,336,516,340,576,340,344,496,332,340,328,580,584,544
192,516,592,360,600,536,376,368,556,528,604,600,584,580,364,364,376,584,588,428,560,368,528,564,564,528,492,492,512,508,364,372
196,520,512,504,436,576,432,516,552,364,528,524,564,356,592,352,440,532,524,608,564,360,556,580,528,372,364,580,368,496,492,352
200,532,496,404,604,584,572,500,352,408,580,496,512,336,328,496,536,504,420,336,336,572,600,616,340,556,324,492,340,508,544,488
204,496,504,536,636,340,584,340,604,576,344,572,512,600,508,488,340,616,348,504,500,400,532,408,492,332,344,532,352,484,508,336
208,540,516,516,516,520,336,572,572,436,484,524,500,376,452,360,440,368,360,608,520,532,444,520,600,368,344,564,372,540,488,528
212,440,520,616,600,508,592,440,588,588,568,340,560,532,356,568,528,360,336,528,492,372,608,516,336,588,368,524,372,380,376,564
216,604,408,616,500,328,412,508,344,340,428,420,576,332,368,572,588,508,488,580,536,504,564,536,400,336,500,484,604,340,512,352
220,592,588,432,424,612,412,512,348,424,500,360,504,416,520,564,540,356,336,436,508,520,492,416,536,524,508,332,372,628,512,516
224,484,328,512,520,604,608,340,600,372,592,420,528,556,592,352,588,560,476,368,436,520,508,504,360,332,340,512,356,516,364,360
228,344,372,364,536,504,536,568,612,620,564,572,368,376,436,448,424,588,592,340,372,376,520,540,532,356,492,340,524,384,520,528
232,340,524,596,420,448,616,448,500,592,432,348,420,368,348,624,524,516,520,544,356,584,424,508,412,508,544,352,500,516,496,364
236,524,488,324,660,344,572,524,564,580,364,480,328,336,496,600,576,348,568,332,360,492,412,332,340,352,396,480,504,612,580,336
240,528,372,360,408,580,368,432,576,412,484,584,352,400,592,564,436,532,512,436,336,524,508,344,352,512,520,520,480,532,328,488
244,332,320,464,484,480,528,468,324,472,508,404,400,408,376,452,552,476,488,324,468,336,352,372,336,312,344,488,536,340,440,452
248,476,472,336,364,484,344,424,320,508,352,476,568,464,328,464,544,536,396,508,484,552,336,332,352,580,416,368,336,352,480,492
252,344,464,328,332,404,320,408,556,356,416,528,328,544,420,536,340,480,468,504,484,556,328,464,460,472,508,348,472,516,316,328
256,332,328,484,456,496,460,548,384,464,352,404,396,468,336,360,556,360,560,356,364,476,572,488,408,540,416,368,496,324,336,484
