164,252,253,251,256,251,251,254,253,257,253,253,260,260,250,254,255,252,255,255,258,253,252,252,259,252,252,253,256,251,257,258
168,255,251,249,258,254,255,252,251,248,249,258,251,254,253,252,250,252,252,262,252,252,251,260,250,257,254,251,255,251,256,253
172,251,256,253,253,252,253,255,254,256,252,256,255,260,260,260,250,255,250,249,249,251,260,253,253,250,252,259,254,254,249,252
176,259,252,251,253,254,253,256,250,252,249,260,260,250,253,255,253,252,253,260,259,260,257,253,250,254,260,255,255,252,253,251
180,253,250,250,255,260,253,254,250,249,252,252,252,254,255,256,252,250,260,252,256,254,253,259,260,255,249,253,256,250,259,254
184,249,255,252,253,252,250,252,260,259,250,260,253,256,249,251,255,251,255,252,256,250,251,254,252,259,251,253,259,252,256,254
188,260,250,256,261,260,254,255,256,253,252,255,254,252,255,250,250,259,260,259,253,253,253,250,256,252,252,252,252,256,251,256
192,256,254,256,252,252,260,252,256,249,260,255,259,249,252,259,249,250,250,261,259,252,253,256,253,252,251,253,256,249,254,247
196,249,256,252,256,260,255,260,249,255,249,254,249,251,252,256,260,250,253,259,259,248,255,253,253,252,256,260,256,253,253,254
200,253,260,251,254,252,255,252,251,256,252,252,252,254,255,256,255,255,259,250,256,250,250,260,250,252,250,260,256,247,254,260
204,260,260,256,256,253,260,254,254,253,260,250,252,256,248,252,255,250,256,248,259,249,252,248,256,253,252,247,257,252,254,249
208,251,249,259,254,260,250,256,250,248,252,254,252,261,253,251,257,254,254,259,248,260,256,256,260,252,252,253,250,255,257,252
212,253,254,256,255,250,254,253,258,259,250,260,249,252,247,251,255,260,253,253,256,249,251,256,260,252,257,249,250,254,257,252
216,261,257,259,260,255,256,256,256,253,253,252,255,258,255,249,253,252,247,253,251,259,250,247,248,253,253,252,253,257,254,250
220,250,255,253,256,252,257,248,260,261,250,252,248,253,259,252,255,255,252,250,254,251,256,254,248,259,251,253,256,250,261,255
224,254,260,253,247,252,252,249,256,256,256,250,253,257,252,260,260,250,256,256,259,250,255,254,255,258,253,251,255,254,248,260
228,247,258,260,256,254,257,258,256,255,256,249,250,262,252,252,254,259,251,253,253,252,260,255,248,259,253,254,249,252,254,258
232,251,252,247,256,256,259,253,255,249,247,256,257,252,255,252,255,254,253,257,260,249,260,250,250,253,256,259,251,258,252,260
236,255,253,251,257,257,253,255,256,251,253,251,257,251,249,248,260,256,260,248,252,253,250,249,252,250,254,255,261,260,254,253
240,258,257,252,249,251,256,251,254,257,262,253,253,257,247,248,260,255,252,251,255,255,255,251,260,251,254,256,250,257,253,254
244,253,251,250,260,255,252,251,251,260,250,256,257,253,251,256,260,252,262,254,255,252,257,250,249,252,257,254,251,248,258,253
248,251,255,261,251,253,261,252,252,255,251,246,252,256,257,254,250,261,253,254,251,260,255,248,253,256,255,253,250,257,260,257
252,256,246,252,257,255,259,257,253,255,253,251,251,260,260,261,251,252,254,255,257,253,248,257,262,252,254,258,252,251,251,254
256,261,254,257,251,261,257,249,258,261,249,248,257,250,255,253,262,248,254,254,252,251,255,256,258,256,249,252,255,255,253,253
